protein,ligand,status,num_poses,best_affinity_kcal,elapsed_time_s,output_dir
Orai1WT-MDSnap-Fr300_cleaned,CAI_ideal,success,10,-5.4,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,CAO_ideal,success,10,-6.6,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,CBD_ideal,success,10,-9.3,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,CBN_ideal,success,10,-8.4,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,CBO_ideal,success,10,-9.6,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,CC0_ideal,success,10,-7.3,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,CCQ_ideal,success,10,-6.4,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,CDA_ideal,success,10,-7.9,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,CDB_ideal,success,10,-8.5,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,CDD_ideal,success,10,-7.7,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,CDL_ideal,failed,0,,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,CDU_ideal,success,10,-6.4,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,CG2_ideal,success,10,-7.4,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,CHL_ideal,success,10,-7.5,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,CIS_ideal,success,10,-5.9,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,CLL_ideal,success,10,-7.3,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,CM1_ideal,success,10,-6.2,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,CM2_ideal,success,10,-6.4,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,CM5_ideal,success,10,-6.2,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,CNA_ideal,success,10,-7.9,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,CND_ideal,success,10,-7.9,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,CNS_ideal,success,10,-5.6,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,CO8_ideal,success,10,-6.7,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,COA_ideal,success,10,-6.0,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,COD_ideal,success,10,-6.6,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,COF_ideal,success,10,-6.3,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,COS_ideal,success,10,-6.5,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,COT_ideal,success,10,-7.8,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,CP0_ideal,success,10,-8.8,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,CP4_ideal,success,10,-7.5,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,CPJ_ideal,success,10,-7.4,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,CPL_ideal,success,10,-6.0,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,CPQ_ideal,success,10,-5.4,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,CYU_ideal,failed,0,,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,DAK_ideal,success,10,-6.0,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,DB8_ideal,success,10,-8.2,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,DCA_ideal,success,10,-7.1,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,DCC_ideal,success,10,-5.4,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,DDF_ideal,success,10,-8.5,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,DDT_ideal,success,10,-9.3,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,DEO_ideal,success,10,-8.0,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,DEQ_ideal,success,10,-8.5,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,DGB_ideal,success,10,-8.5,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,DGD_ideal,failed,0,,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,DGG_ideal,success,10,-6.0,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,DGX_ideal,success,10,-8.7,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,DHG_ideal,success,10,-4.8,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,DI4_ideal,success,10,-7.4,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,DID_ideal,success,10,-7.8,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,DKK_ideal,success,10,-7.4,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,DKT_ideal,success,10,-7.0,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,DLP_ideal,success,10,-5.9,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,DMY_ideal,success,10,-6.9,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,DN0_ideal,success,10,-8.7,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,DND_ideal,success,10,-7.7,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,DOL_ideal,success,10,-6.7,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,DR6_ideal,failed,0,,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,DR7_ideal,success,10,-6.4,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,DR9_ideal,success,10,-4.6,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,DRA_ideal,success,10,-8.3,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,DSO_ideal,success,10,-8.6,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,DVP_ideal,success,10,-9.4,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,E55_ideal,failed,0,,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,ED9_ideal,success,10,-6.7,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,EG3_ideal,success,10,-6.0,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,EH5_ideal,success,10,-7.6,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,EHA_ideal,success,10,-9.0,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,ELA_ideal,success,10,-5.7,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,ELD_ideal,success,10,-5.8,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,EM1_ideal,success,10,-5.6,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,EMH_ideal,success,10,-9.1,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,ENA_ideal,success,10,-7.9,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,ENB_ideal,success,10,-6.7,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,ENP_ideal,success,10,-7.0,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,EP6_ideal,success,10,-8.3,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,EPA_ideal,success,10,-6.9,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,EPH_ideal,success,10,-5.2,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,F23_ideal,success,10,-5.3,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,F42_ideal,success,10,-8.2,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,F6M_ideal,success,10,-6.8,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,F6O_ideal,success,10,-7.9,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,F9R_ideal,success,10,-9.4,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,FAB_ideal,success,10,-7.0,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,FAD_ideal,success,10,-8.0,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,FAE_ideal,success,10,-8.2,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,FCX_ideal,success,10,-6.5,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,FE1_ideal,success,10,-7.3,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,FI8_ideal,failed,0,,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,FJ0_ideal,success,10,-8.3,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,FMM_ideal,success,10,-9.3,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,FR1_ideal,success,10,-7.2,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,FRB_ideal,success,10,-9.8,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,FRE_ideal,success,10,-6.6,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,FRH_ideal,success,10,-8.2,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,FRI_ideal,success,10,-9.1,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,FUG_ideal,success,10,-7.6,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,FXG_ideal,success,10,-7.9,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,G65_ideal,success,10,-8.5,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,GAH_ideal,success,10,-6.8,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,GBM_ideal,success,10,-8.8,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,GCG_ideal,success,10,-5.7,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,GEL_ideal,success,10,-5.6,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,GL8_ideal,success,10,-6.8,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,GLE_ideal,success,10,-5.5,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,GNF_ideal,success,10,-7.6,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,GP3_ideal,success,10,-8.1,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,GTA_ideal,success,10,-8.2,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,GTG_ideal,success,10,-7.0,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,GTY_ideal,success,10,-5.8,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,GV0_ideal,success,10,-9.7,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,H4M_ideal,success,10,-7.5,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,HAL_ideal,success,10,-7.8,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,HAZ_ideal,success,10,-8.1,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,HDC_ideal,success,10,-6.3,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,HDS_ideal,success,10,-5.3,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,HG9_ideal,success,10,-5.4,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,HMG_ideal,success,10,-6.1,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,HOP_ideal,success,10,-7.0,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,HSF_ideal,success,10,-5.3,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,HXA_ideal,success,10,-6.5,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,HXC_ideal,success,10,-6.9,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,HYC_ideal,success,10,-7.9,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,I12_ideal,success,10,-5.8,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,I50_ideal,success,10,-8.3,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,I52_ideal,success,10,-6.7,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,I6H_ideal,success,10,-7.2,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,IB2_ideal,success,10,-7.7,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,IBI_ideal,success,10,-9.0,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,IDB_ideal,success,10,-7.1,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,IH4_ideal,success,10,-7.7,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,IK7_ideal,success,10,-9.4,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,INA_ideal,success,10,-7.8,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,INB_ideal,success,10,-5.1,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,J12_ideal,success,10,-6.5,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,J15_ideal,success,10,-7.0,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,J78_ideal,success,10,-7.2,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,J80_ideal,success,10,-7.1,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,J8C_ideal,success,10,-8.1,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,JAS_ideal,success,10,-6.1,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,JE2_ideal,success,10,-7.8,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,JER_ideal,success,10,-9.5,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,JEU_ideal,success,10,-6.9,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,JHN_ideal,success,10,-8.7,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,JJH_ideal,success,10,-9.6,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,JNK_ideal,success,10,-8.3,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,JPR_ideal,success,10,-7.1,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,JT1_ideal,success,10,-8.3,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,K3R_ideal,success,10,-8.0,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,K5O_ideal,success,10,-8.1,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,KAB_ideal,failed,0,,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,KHF_ideal,success,10,-8.7,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,KLN_ideal,success,10,-7.7,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,KNT_ideal,success,10,-7.9,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,KOS_ideal,success,10,-6.4,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,KTY_ideal,success,10,-6.2,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,L17_ideal,success,10,-8.8,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,L1P_ideal,success,10,-5.4,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,L24_ideal,success,10,-8.3,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,L2P_ideal,success,10,-6.6,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,L3P_ideal,success,10,-6.1,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,L41_ideal,success,10,-5.7,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,L75_ideal,success,10,-7.7,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,LBM_ideal,success,10,-10.1,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,LDM_ideal,success,10,-4.8,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,LEH_ideal,success,10,-5.5,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,LHG_ideal,success,10,-5.9,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,LIL_ideal,success,10,-5.7,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,LIM_ideal,success,10,-5.1,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,LK2_ideal,success,10,-7.1,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,LK3_ideal,success,10,-7.0,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,LK4_ideal,success,10,-8.6,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,LMU_ideal,success,10,-6.3,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,LPE_ideal,success,10,-5.4,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,LPS_ideal,success,10,-5.4,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,LTD_ideal,success,10,-6.7,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,LTX_ideal,success,10,-4.8,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,LVO_ideal,success,10,-5.5,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,LYB_ideal,success,10,-6.4,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,MA4_ideal,success,10,-7.2,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,MAY_ideal,success,10,-5.7,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,MCA_ideal,success,10,-6.2,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,MCN_ideal,success,10,-7.5,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,MDE_ideal,success,10,-6.0,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,MGE_ideal,success,10,-6.1,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,MGM_ideal,success,10,-7.4,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,MIM_ideal,success,10,-7.3,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,MJV_ideal,success,10,-7.8,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,MK1_ideal,success,10,-7.3,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,MK6_ideal,success,10,-6.9,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,MLC_ideal,success,10,-7.0,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,MLD_ideal,success,10,-6.9,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,MMI_ideal,success,10,-6.9,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,MPG_ideal,success,10,-5.4,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,MPZ_ideal,success,10,-8.9,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,MQ7_ideal,success,10,-7.9,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,MRC_ideal,success,10,-6.8,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,MS1_ideal,success,10,-7.2,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,MS3_ideal,success,10,-7.1,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,MWV_ideal,success,10,-7.2,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,MXP_ideal,success,10,-7.7,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,MYA_ideal,success,10,-5.9,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,MYP_ideal,success,10,-8.4,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,MYX_ideal,success,10,-7.1,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,N3C_ideal,success,10,-7.8,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,N7R_ideal,success,10,-8.8,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,N8E_ideal,success,10,-4.9,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,NAD_ideal,success,10,-8.6,0.28,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-MDSnap-Fr300_cleaned,NAE_ideal,success,10,-7.2,0.28,/workspace/master_dev/docking_ready_meeko/docking
