pose_file,docking_method,mol_pred_loaded,sanitization,inchi_convertible,all_atoms_connected,no_radicals,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness,internal_energy,passes_valence_checks,passes_kekulization,no_radicals_before_sanitization
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-START-Fr0/complex_0/rank22_confidence-3.75.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-START-Fr0/complex_0/rank23_confidence-3.90.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-START-Fr0/complex_0/rank24_confidence-4.19.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-START-Fr0/complex_0/rank25_confidence-4.24.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-START-Fr0/complex_0/rank26_confidence-4.29.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-START-Fr0/complex_0/rank27_confidence-4.80.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-START-Fr0/complex_0/rank28_confidence-4.85.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-START-Fr0/complex_0/rank29_confidence-5.23.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-START-Fr0/complex_0/rank2_confidence-1.41.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-START-Fr0/complex_0/rank2_confidence-2.14.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-START-Fr0/complex_0/rank30_confidence-5.51.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-START-Fr0/complex_0/rank3_confidence-1.52.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-START-Fr0/complex_0/rank3_confidence-2.31.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-START-Fr0/complex_0/rank4_confidence-1.72.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-START-Fr0/complex_0/rank4_confidence-2.44.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-START-Fr0/complex_0/rank5_confidence-1.75.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-START-Fr0/complex_0/rank5_confidence-2.75.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-START-Fr0/complex_0/rank6_confidence-1.90.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-START-Fr0/complex_0/rank6_confidence-3.13.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-START-Fr0/complex_0/rank7_confidence-1.98.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-START-Fr0/complex_0/rank7_confidence-4.02.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-START-Fr0/complex_0/rank8_confidence-2.27.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-START-Fr0/complex_0/rank8_confidence-4.55.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-START-Fr0/complex_0/rank9_confidence-2.32.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-START-Fr0/complex_0/rank9_confidence-4.75.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank1.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank10_confidence-2.35.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank10_confidence-4.85.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank10_confidence-6.20.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank11_confidence-2.36.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank12_confidence-2.37.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank13_confidence-2.47.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank14_confidence-2.67.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank15_confidence-2.72.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank16_confidence-2.75.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank17_confidence-2.83.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank18_confidence-3.10.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank19_confidence-3.18.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank1_confidence-0.48.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank1_confidence-1.19.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank1_confidence-1.35.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank20_confidence-3.22.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank21_confidence-3.41.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank22_confidence-3.96.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank23_confidence-4.01.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank24_confidence-4.70.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank25_confidence-4.85.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank26_confidence-5.05.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank27_confidence-5.28.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank28_confidence-5.37.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank29_confidence-5.48.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank2_confidence-0.91.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank2_confidence-1.77.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank2_confidence-1.98.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank3_confidence-1.27.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank3_confidence-1.77.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank3_confidence-2.07.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank4_confidence-1.37.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank4_confidence-1.89.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank4_confidence-2.37.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank5_confidence-1.56.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank5_confidence-1.89.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank5_confidence-2.69.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank6_confidence-1.86.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank6_confidence-2.75.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank6_confidence-3.15.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank7_confidence-2.04.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank7_confidence-3.23.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank7_confidence-4.06.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank8_confidence-2.06.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank8_confidence-3.32.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank8_confidence-4.16.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank9_confidence-2.30.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank9_confidence-3.71.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank9_confidence-5.82.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/complex_0/rank1.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/complex_0/rank10_confidence-1.94.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/complex_0/rank11_confidence-2.18.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/complex_0/rank12_confidence-2.46.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/complex_0/rank13_confidence-2.47.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/complex_0/rank14_confidence-2.48.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/complex_0/rank15_confidence-3.30.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/complex_0/rank16_confidence-3.46.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/complex_0/rank17_confidence-3.80.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/complex_0/rank18_confidence-4.00.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/complex_0/rank19_confidence-4.08.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/complex_0/rank1_confidence-0.67.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/complex_0/rank1_confidence-1.69.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/complex_0/rank20_confidence-4.14.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/complex_0/rank21_confidence-4.25.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/complex_0/rank22_confidence-4.26.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/complex_0/rank23_confidence-4.30.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/complex_0/rank24_confidence-4.50.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/complex_0/rank25_confidence-5.13.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/complex_0/rank26_confidence-5.44.sdf,DiffDock,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
